Altitude,Airspeed,Orbitalspeed
1000.98225496046,117.79829461973,210.034814265846
1015.18531365902,118.763367132744,210.568166437924
1029.50431783823,119.73070346804,211.110653800863
1043.93943387084,120.697916255489,211.652405651312
1056.05742987886,121.50601452619,212.106887080582
1070.70553492673,122.473765325677,212.657544771851
1085.47007591359,123.446194646837,213.21195419068
1097.86295364297,124.255976697099,213.675724186311
1112.84115924221,125.228583350918,214.2362267651
1130.46328184428,126.361867321972,214.891267652961
1145.69462551875,127.336788289357,215.462756750945
1158.47678663849,128.148877470022,215.936380305557
1171.34024555131,128.966036360776,216.415132354638
1186.88387567911,129.942710467793,216.99203308517
1199.92660930776,130.755232043625,217.47370574217
1215.68541319144,131.736948848398,218.058342861974
1231.56182240392,132.713692101995,218.643062186913
1247.55581805191,133.695406034695,219.234308666202
1263.66767066112,134.67930682177,219.825879581808
1279.89738321758,135.662830426035,220.425038019116
1293.51235381293,136.481870278308,220.922892103995
1312.71112723567,137.632978611457,221.62930755777
1326.52310541365,138.451931937135,222.133477028712
1340.4173465526,139.276577511234,222.642768789866
1357.19902683259,140.264399894555,223.255501815972
1374.0992429225,141.251744297232,223.870894271085
1391.11813024688,142.239148785298,224.48747077691
1405.39134787477,143.070172407657,225.012171980797
1422.6282070101,144.059325510946,225.629861997596
1437.08329002303,144.885473515848,226.153661952516
1451.62101313192,145.711917775341,226.678659870803
1466.24150854349,146.543774654818,227.209036653735
1483.89547877747,147.534796185158,227.840844058087
1498.69845263741,148.36697468013,228.37867263188
1513.58430240245,149.194370546149,228.906066981764
1531.55703551881,150.194806939963,229.55419847462
1549.6496312907,151.194841984205,230.202754653355
1564.81844219461,152.026952922898,230.743954398723
1583.13097163092,153.026432392082,231.39583702037
1601.56373143662,154.033129360586,232.058138347452
1617.0161827011,154.863447679044,232.600538672406
1632.55198794545,155.699487200364,233.157745992137
1651.30554468546,156.702471713527,233.81838306918
1670.17947048554,157.709579350143,234.491035686383
1685.99993478693,158.546860901353,235.042124338629
1701.90429049183,159.385484845138,235.607545405851
1721.10026766267,160.391100265407,236.279983006727
1743.64845159301,161.569119125927,237.070293712006
1759.85507956485,162.411243040384,237.64200542377
1779.41422545223,163.420024214142,238.324212168031
1795.80628098117,164.265834159684,238.900456041556
1815.58793875389,165.275919492572,239.588568737338
1832.16539027868,166.119873240178,240.162206897739
1852.17003774492,167.135330137354,240.863699142628
1872.29623938701,168.147753516294,241.557411349275
1892.54446976783,169.165776620022,242.260445874796
1909.5109335311,170.009637131039,242.842192702969
1929.98272552062,171.032557517071,243.554473136399
1947.13587105449,171.87852450751,244.145188249585
1964.37409309309,172.729823840456,244.737103544164
1981.69736042048,173.581519473199,245.332956018406
2002.5973208748,174.598971763453,246.046955638147
2020.10771032632,175.451831440884,246.647046431807
2041.23262188456,176.476252073633,247.367017424222
2058.93064260099,177.328820753401,247.970961424568
2080.28074444248,178.350771474853,248.694081385435
2098.16663536639,179.209243924018,249.305872427163
2116.13784189988,180.060502218811,249.909505670844
2137.81650631293,181.094055371282,250.651989260724
2159.61831539951,182.116839588969,251.382244262191
2181.54374761321,183.147128430282,252.127829643565
2199.90908466419,184.005097472175,252.740271134371
2222.06096476433,185.038672707124,253.489468060818
2240.61539217748,185.897084265755,254.108225814539
2259.25601535407,186.756970486593,254.730652821063
2281.73824994313,187.793579259076,255.486461932978
2304.34471726557,188.828876417734,256.242213144698
2323.27830549388,189.685538107458,256.86853394053
2342.29819019139,190.555181990871,257.504000802915
2361.40450989525,191.421116134556,258.138648474173
2380.5972958171,192.28482328032,258.773483899132
2403.74291776342,193.320394095995,259.536531560285
2423.12615216104,194.184979721996,260.178713821356
2446.50025945634,195.228790450049,260.949965868413
2469.99934146972,196.269288436815,261.720461044044
2489.67747144727,197.14119300852,262.369124693178
2517.37284459989,198.358030021421,263.278723506327
2537.25964302605,199.227067806858,263.924335865885
2561.23885072325,200.273456768298,264.70791925209
2585.34344171907,201.315617285223,265.488577579458
2605.5266950113,202.193534509297,266.153519919283
2629.86177101382,203.239644190394,266.94203116168
2650.23706355889,204.115345931083,267.601723884936
2670.69987227919,204.993701276352,268.269363938612
2691.25040493649,205.864641813859,268.92823290108
2711.8883845224,206.741080029913,269.585472901449
2740.92897474673,207.975086362871,270.531294125374
2765.95796325814,209.024240552382,271.323648383309
2791.11328467797,210.076733107893,272.138898126219
2816.39527840354,211.131717076304,272.940163767142
2837.56060705672,212.018795803347,273.621149537249
2858.813798132,212.893990969675,274.296382068727
2884.43395006901,213.954708076504,275.109736563822
2905.88148140942,214.840352791289,275.794432545414
2927.41714550008,215.722877199787,276.476180841986
2953.37673787551,216.78780910414,277.300309514309
2975.10708191479,217.665837487904,277.980658937341
3001.30044779321,218.731827482255,278.814542610535
3023.22547841002,219.621997700878,279.499809050523
3049.65295071108,220.683167059452,280.330609233213
3076.20811437315,221.755964915433,281.170082859609
3107.35106022703,222.99533799092,282.137918466756
3134.18388735992,224.06893665907,282.980241432892
3156.64297604235,224.959781704906,283.676974699824
3179.19108425197,225.851651575438,284.380841537659
3206.36661596491,226.927793766532,285.228281011817
3233.67105201993,227.999325746165,286.071650306453
3261.10419776652,229.070818105485,286.919771878724
3288.66645566863,230.153362525125,287.777506077561
3316.3579573438,231.228463919695,288.630959378783
3344.17843931925,232.306103847306,289.485919293552
3376.79922151437,233.558326490708,290.483404018153
3404.90028474468,234.639960335616,291.346375104211
3428.41694119805,235.541363980324,292.067130748948
3452.02349091659,236.44145310208,292.788925995851
3480.47057177895,237.52349492915,293.652774889349
3509.04765164212,238.607231948214,294.52482847183
3537.75459204253,239.69267311484,295.397329345526
3566.59220382944,240.782062972057,296.276212904952
3590.72306763311,241.689310082823,297.005989636881
3614.94443464547,242.593698887899,297.736752370978
3644.12942245242,243.679810898271,298.611755754442
3673.44555970025,244.770358134674,299.497536826149
3697.97555533249,245.678356730474,300.231266531318
3722.59666396491,246.598613787035,300.974353252911
3752.26207589067,247.687509542987,301.857340258061
3782.05836052226,248.779461845209,302.755142315496
3811.98625922052,249.878016785133,303.649402733393
3837.02647989616,250.784317790092,304.38808028624
3867.19581735739,251.888804151234,305.290049846944
3892.43730165227,252.80097300534,306.043453513281
3917.77098032366,253.717208213534,306.788458167234
3953.39153637283,255.004801544417,307.850879078013
3978.94523951306,255.927712448195,308.609026643076
4014.87469453819,257.208498910763,309.658247391803
4045.81465766975,258.315676484714,310.571410332448
4076.8876694272,259.417677753319,311.480619546318
4108.09359104454,260.527704966228,312.40503516194
4139.43228410324,261.642594047428,313.324266073845
4170.90422690462,262.747439222095,314.2400517191
4197.23283151642,263.673583859632,315.005546501232
4223.65363047656,264.607147581582,315.782991261893
4260.79913051485,265.901494611509,316.858371436385
4287.44321095105,266.833324260726,317.634611044788
4319.53858601907,267.948055308893,318.564779663275
4351.76788966742,269.061525868441,319.495572896386
4389.5384438429,270.368772567884,320.586126132551
4416.62962793151,271.30601851261,321.372784750653
4449.2621249879,272.425238468818,322.308389603117
4476.55849577149,273.363447038063,323.098256091256
4503.9488211245,274.294945853192,323.87995283743
4536.94076679845,275.420696216821,324.827412775218
4575.60247203417,276.74026274877,325.934950219162
4608.88733534841,277.869898494879,326.895375900615
4642.30774893367,278.992878966631,327.835661015275
4675.86419126019,280.124339725299,328.79267138437
4709.55564342404,281.257075228825,329.748572096001
4737.73564566753,282.197026638549,330.547469136057
4771.67557803413,283.322721110136,331.498396615984
4805.74997956189,284.450778038711,332.459178903122
4839.9589129854,285.563978194943,333.405679772268
4874.30211461952,286.679859556958,334.357134442084
4908.77850316919,287.796849777791,335.305723671506
4943.38780179922,288.896034609266,336.242022746203
4978.12946969527,289.990936232137,337.171276950812
5007.18050421774,290.901538871046,337.952693457819
5036.32245097833,291.80342059261,338.723857952953
5077.27223365381,293.052955985545,339.793150565026
5106.62940180348,293.951074594321,340.563393501487
5136.07443912944,294.829552590876,341.31650465251
5171.52470588544,295.884964986747,342.220604541711
5201.16267031943,296.742040925985,342.954239139184
5230.88722181844,297.620311869847,343.711551478265
5266.66956255643,298.634337466072,344.584362515172
5302.57425116957,299.660974074743,345.470430235595
5338.60006814217,300.661963978441,346.330726927894
5368.71332848119,301.499481025244,347.04889979579
5411.01061019849,302.644334808056,348.03976604164
5441.32141277823,303.468588887555,348.755402992716
5471.71336957347,304.260627034036,349.440424876388
5508.28994033497,305.228027925339,350.273593380269
5538.85885584867,306.03374641196,350.968399264029
5575.6455815956,306.98367904445,351.798166084894
5612.54584041692,307.914484930914,352.602616314083
5643.38167072926,308.700053939163,353.286689359341
5674.29525988048,309.464853813414,353.947402246679
5711.49238607474,310.390762684772,354.753335194528
5742.57493648131,311.154148706441,355.413143300915
5779.97392995236,312.061992905407,356.20681260156
5811.22300215473,312.821096802869,356.867258117187
5848.82131146477,313.715531369241,357.647267368672
5880.2355473974,314.474522005824,358.311083095792
5918.03139907529,315.369963540269,359.088836789885
5949.60849782825,316.093750694822,359.721189536104
5987.59959064878,316.995847627937,360.50890119355
6019.33887301188,317.720137543534,361.143354978605
6051.15253201616,318.46071525843,361.788396135625
6089.42545375437,319.331993566547,362.55008352611
6127.80338693562,320.21353266894,363.321948122924
6166.28642927064,321.089469029543,364.09208051385
6204.87448478909,321.96417992871,364.858883432186
6237.11131711421,322.692161140283,365.498159096949
6269.42091496894,323.419947421418,366.138043113918
6308.28844284429,324.293297827045,366.906092431963
6340.75804160419,325.0203569206,367.546191851583
6373.30036818073,325.747897185951,368.186923873789
6405.9154819214,326.475989060863,368.82860599524
6445.14979665191,327.350915119223,369.599818733339
6477.92531358462,328.081452728773,370.24492030468
6517.35246848746,328.959705380338,371.018755655943
6550.28899451694,329.691963322124,371.666495481649
6589.9097345958,330.575855621376,372.447224930717
6623.00802172255,331.313162346682,373.098487261535
6656.18001472321,332.050031104334,373.749883109286
6696.08408965217,332.939847653266,374.53679778063
6729.41905479482,333.682359577988,375.19397509468
6769.5190200014,334.574724966452,375.983066127634
6803.01763980824,335.31943874345,376.643213280938
6836.59106567933,336.070335289514,377.308333645199
6876.97832979506,336.973051456093,378.109649821492
6910.71725049685,337.726341643667,378.778521334231
6951.30360956059,338.633547767887,379.58281512016
6985.20885668113,339.394258404667,380.260297888867
7019.19014521106,340.153538682661,380.934891062894
7060.06837554032,341.070779404797,381.750950292883
7094.21759671788,341.836145983876,382.432892098322
7128.44360599143,342.60278727177,383.11565669437
7162.74656984129,343.377074296245,383.804368474465
7204.01215085632,344.304367689679,384.630687703354
7245.38940736442,345.237157356163,385.463480496593
7279.9560915858,346.017389754036,386.159892031841
7321.53940278303,346.956756691849,386.998741721161
7356.27857461059,347.743119241871,387.700286019846
7391.09654960025,348.535130986452,388.40837583851
7432.98262142029,349.482272053979,389.254882595622
7467.97473483335,350.278281627329,389.967156862287
7503.04678290978,351.079439556726,390.683889109814
7545.23895404802,352.043064810535,391.545639538148
7587.54693112592,353.010971074206,392.412194522627
7622.89239155536,353.816108771293,393.131871356461
7665.4138958999,354.792362167659,394.006311862665
7700.938162626,355.609011415042,394.739715453525
7736.54416231066,356.426691642383,395.473938253343
7779.37962159421,357.41321711674,396.358538122322
7815.16653092543,358.238427957106,397.099689867295
7851.03625438071,359.069829604292,397.846814786991
7894.18987170584,360.069765026305,398.743889332384
7937.46349484078,361.076602292632,399.649582013345
7973.61699502065,361.912038516567,400.404083152026
8017.11251036101,362.927279081755,401.318028288088
8053.45179575635,363.775386970452,402.079435833519
8097.17117149045,364.799581969203,403.004224252462
8133.69800230768,365.650609667377,403.771266615264
8170.31026335887,366.508375160903,404.544468317649
8214.35870223248,367.542955420278,405.476908549394
8258.53162039432,368.584328263899,406.41780080932
8302.82989802002,369.627471045922,407.360144693244
8339.8410973429,370.506504277292,408.153579147793
8384.37050896615,371.558871322862,409.106350721848
8421.57518269983,372.445054064509,409.907705245857
8458.86825998372,373.326888005658,410.703792159338
8503.73737283133,374.397817611488,411.67342044016
8541.22640191903,375.290752710771,412.483078965075
8586.33200573956,376.370884706522,413.458236475045
8631.56710634602,377.453949594403,414.445876563151
8669.36270275537,378.365444304768,415.269318296906
8714.83767668414,379.456339990459,416.259843566768
8760.44400823431,380.556025406853,417.259861502168
8806.18270947004,381.664171594731,418.265967012647
8844.4001421798,382.590447791004,419.108414450202
8890.38332525257,383.70301369457,420.11918874618
8928.80554285541,384.637483493217,420.967906836189
8975.03578578541,385.771890856089,422.002217162839
9021.40191899135,386.902338848372,423.030039151356
9060.14469968551,387.855838630655,423.899402013561
9098.98292524181,388.80700987996,424.766673619935
9145.71500153793,389.961092709493,425.820070192192
9184.76451953012,390.925550448662,426.697012071919
9223.91029996681,391.894608930772,427.583646820555
9271.01380827627,393.054843295746,428.643924502303
9310.37366015161,394.040026585326,429.543351190332
9349.83200620068,395.024091755377,430.441971343393
9397.31183228607,396.213057593521,431.530321622931
9444.93465252221,397.401680432248,432.613558397297
9484.72975094616,398.401226221722,433.531050061012
9524.62496542023,399.402523824677,434.445283725834
9572.63189306378,400.608240041631,435.552120794014
9612.74869834189,401.620854337451,436.478214891354
9661.02300583036,402.839517649567,437.595723846774
9701.36383464932,403.865654342591,438.534988521936
9749.9080305699,405.098268442189,439.668385642214
9798.6003767061,406.339476769281,440.806952476159
9839.29163862474,407.376867463229,441.761554175164
9888.25888390106,408.63068078575,442.913394148153
9929.17938792822,409.674872959985,443.872681300378
9978.42281468306,410.941674626803,445.0409902971
10019.5747230891,411.996775721296,446.007141198514
10069.0974633626,413.272464457943,447.182722220688
10110.4834926717,414.340202575286,448.164368187865
10151.9766169753,415.413812767637,449.151653131569
10193.5773902453,416.491352258952,450.146200217407
10243.6411139827,417.791342497906,451.344790570538
10285.4800694539,418.880818270785,452.350885400739
10327.4282197249,419.969047407793,453.352795716929
10377.9102525745,421.289542432054,454.57599193683
10428.5510109472,422.611728238676,455.792327709483
10479.3506961793,423.94219580687,457.023367017956
10521.8065083959,425.054866940197,458.046850828137
10564.3732894922,426.168557257474,459.077785382006
10615.601506092,427.514455615459,460.326205051227
10666.9915671808,428.870937785525,461.579242014209
10709.9410213277,430.003242681984,462.625097159937
10753.004285702,431.138732712063,463.678072726034
10796.1813604563,432.287960184595,464.739972676047
10839.4731877528,433.428410804354,465.797848871207
10891.5750928519,434.809094942842,467.078229777819
10935.1200164567,435.970881241924,468.155989446686
10987.527099605,437.365941195052,469.44871896191
11031.3278849236,438.530761050607,470.530948936402
11084.0434659402,439.942956946677,471.841292869674
11128.1025526512,441.122119414652,472.939345003748
11181.1290710424,442.548401249911,474.258532173399
11234.3263110665,443.958998068383,475.574514944885
11287.6949388646,445.388991815357,476.903431797501
11332.3002409918,446.593498409773,478.022869334201
11394.9500299919,448.274384310581,479.587308839508
11448.8379765118,449.734589567053,480.948642850462
11502.9001661525,451.193509680032,482.304084468562
11557.1382201377,452.659174767246,483.671953571676
11611.5524024607,454.126705069035,485.037120362446
11666.1432670282,455.605423288149,486.416761229345
11720.9126985521,457.082280385677,487.790435137676
11766.689964968,458.322446992624,488.950246980929
11821.78714677,459.838544336202,490.368554306725
11877.064795094,461.329129072889,491.755405935633
11932.5234507461,462.84565922413,493.179385931285
11988.1639440869,464.363640377133,494.59562175563
12043.9870667206,465.888768763661,496.017817497516
12099.9935107655,467.422480006766,497.455745932023
12156.1844212742,468.961119820961,498.894763172824
12212.5604138589,470.507686058222,500.343541216646
12259.68243762,471.800999883368,501.555143705067
12306.9340054409,473.09849313938,502.771626319576
12363.8075380926,474.661285829491,504.237095132773
12411.3458209358,475.969957544325,505.465231354986
12468.5647579918,477.545781430993,506.943936296328
12525.9731914467,479.128431890116,508.431016960311
12583.571995876,480.717967509769,509.923847813734
12631.7170054123,482.047538313505,511.173580565733
12689.6669557394,483.649452648948,512.680065777537
12747.8095727229,485.259788450137,514.193907619441
12806.1457823731,486.873020197983,515.710775464974
12864.676360987,488.497837180638,517.239736651595
12933.2087078841,490.398756624626,519.028357145646
12982.323776672,491.764624003517,520.315247472604
13041.4424087225,493.407471539708,521.862866928753
13100.7585266422,495.05571928804,523.415573694372
13160.2730452786,496.711090241965,524.976010791906
13210.0206413954,498.097997721485,526.283653482669
13269.9010381622,499.767743715528,527.858588281833
13329.9822058454,501.444351101855,529.440567098133
13390.2651285892,503.128711335299,531.029940625054
13450.7502532138,504.819023658153,532.626183007593
13501.3096857551,506.230315486166,533.957824750319
13562.1682080299,507.935693118857,535.56958279141
13623.2317513614,509.647267918827,537.187782853524
13684.5009601685,511.362440275227,538.808565400529
13745.9765863583,513.08549520931,540.438531910372
13807.6594062001,514.815718768786,542.075066082633
13859.2206576947,516.261174445395,543.442824876014
13921.2852850709,518.003453468923,545.092284393947
13983.5597745443,519.757191708924,546.754226215883
14046.0445694306,521.51239670575,548.417682542485
14108.7406193067,523.278318015442,550.089431051001
14161.1492295411,524.749859857742,551.48354795623
14224.2347694776,526.527094883685,553.169998640298
14287.5337336781,528.306847977599,554.858961292322
14351.0472724718,530.098160845334,556.558748702519
14414.7761030803,531.899177090175,558.268104758573
14478.7210295973,533.698907288008,559.97763173302
14542.8829702286,535.513001905484,561.69846878427
14607.2626422977,537.331910775065,563.429885867892
14661.0793959781,538.854827661222,564.875944050256
14725.860339967,540.680897899984,566.61308961571
14790.861378902,542.51775793576,568.360600395199
14845.1975469493,544.055235054503,569.823224458861
14910.6042274772,545.90104361427,571.579027650567
14987.193269811,548.074854822472,573.650734302708
15042.0856695402,549.625628133186,575.125665085764
15108.1619904853,551.497458194572,576.909973895863
15174.4631535204,553.371358628588,578.695264867862
15240.9901079154,555.252489329952,580.486542685833
15296.6022824176,556.832979043507,581.993418300351
15363.5453783688,558.728067194486,583.801499875251
15419.505145804,560.315690743387,585.315372377507
15486.8666216432,562.223622893922,587.134629756281
15543.1764148134,563.820808676626,588.660941715693
15610.9592641945,565.738511214522,590.491087759253
15678.9731863226,567.670673014336,592.335484912429
15735.8282474957,569.278901913619,593.869805908549
15804.2675976724,571.216003636863,595.723200014342
15872.9403284154,573.166409268359,597.585843513687
15941.8473194434,575.122454047921,599.454717300493
15999.4491980079,576.757595022768,601.018626573316
16057.2147444225,578.399112881678,602.588227622396
16126.7501403579,580.370248459984,604.472272658735
16196.5227633568,582.339974297966,606.358237089189
16266.5326897517,584.333521529295,608.266518777471
16336.781818167,586.325686123683,610.174613716071
16395.5058081558,587.990421166743,611.770937917038
16466.1944611477,589.992180786116,613.688015482317
16537.1240142222,592.002396684741,615.61599638401
16608.2951328295,594.025649341318,617.550791251778
16679.7087108437,596.04787038434,619.492237642189
16751.3658917845,598.079761157787,621.443274309779
16811.2665152962,599.772511365624,623.065335812858
16883.3718842099,601.814844471978,625.027661979317
16955.7226164662,603.867356637709,626.996440442535
17028.3198692818,605.921756642744,628.969036706353
17101.1642597753,607.990032135249,630.95360173074
17174.2573335159,610.058776718798,632.942570744422
17235.3579669677,611.789149414018,634.607242315943
17308.9071501311,613.871188010949,636.606905635018
17382.7065757494,615.955310649783,638.61192856391
17444.3983297722,617.708887551579,640.295461091503
17518.6589587728,619.809778746161,642.315564449407
17593.1722697291,621.916003579567,644.344617820851
17667.9394825626,624.031758716455,646.380304899725
17742.9604721757,626.154486456658,648.424075303471
17805.6728646784,627.930206879654,650.132069510776
17881.1622378373,630.062595459496,652.187463074475
17956.9079385807,632.201597105945,654.245401640024
18032.9105348475,634.351063620162,656.316457461577
18109.1716487079,636.504928755554,658.391364760141
18185.6916001537,638.664991124278,660.473232112812
18249.6567761166,640.471468808455,662.215225471811
18326.6537904268,642.644960360356,664.312081104893
18391.0175105368,644.462703723745,666.065989263763
18468.494165404,646.648051097147,668.175312569777
18559.2156720808,649.205961204454,670.644570557979
18624.2362625466,651.036434912417,672.412335157261
18702.5031142434,653.242213538207,674.542409799166
18781.0349428033,655.452427344217,676.677291506974
18859.8325953912,657.67181184212,678.821567866052
18925.7009007438,659.527212966836,680.614327782297
19004.9880490602,661.756894997125,682.769618096786
19084.5433692605,663.993322101259,684.930814612745
19164.36758029,666.24084250854,687.103883570389
19244.4614272405,668.492311591524,689.281657511873
19324.8257832859,670.747054523051,691.462140745814
19405.4613190017,673.010377002291,693.652756751544
19486.369254146,675.283354598326,695.851864685772
19567.5498521241,677.560231599696,698.055479506198
19635.4094262823,679.463132102239,699.897967355648
19717.0924751021,681.747850096112,702.109934440377
19799.0506332458,684.047786956203,704.337936920935
19881.2847462452,686.348144572415,706.5653928773
19963.7957566895,688.660767132752,708.807267403899
20046.5844408878,690.97886928377,711.053322107125
20129.6515541354,693.304039927734,713.306799682548
20199.0874144466,695.244213979529,715.188083131127
20282.666865047,697.575860989423,717.449247826328
20366.5267823148,699.919041327762,719.720796597121
20450.6678696724,702.261686734807,721.993776878724
20521.0011590963,704.227098665243,723.900760119094
20605.6604125195,706.584258038026,726.187549005058
20676.4262115535,708.558641371978,728.103718063437
20761.6061017308,710.93005447994,730.40572284944
20847.0709912954,713.309498059729,732.716466031488
20932.8216979217,715.68854593417,735.024947455469
21018.8585611938,718.087983808166,737.355449418849
21105.1828634685,720.479458757759,739.678666002025
21177.3397522721,722.483996763693,741.62642842748
21264.1928522899,724.891899006804,743.965932770844
21365.8876120581,727.711176103867,746.705650530717
21438.7687500064,729.731632490661,748.671105690509
21526.493377698,732.163309233281,751.035225721692
21614.5100463508,734.605200051168,753.410540113806
21688.0807473436,736.640892882278,755.390104237732
21776.635223332,739.091375642877,757.772866747053
