90.8396499459632,0.00128197831354008,174.556723873005
90.877101968741,0.823599555038871,174.565130554613
91.0056237122044,1.5190354264711,174.559487020704
91.244113924331,2.32606080842794,174.566301628334
91.5171170877293,2.99782874360208,174.577113710487
91.933513652999,3.80566331352294,174.589707646393
92.3546339179156,4.48005445036071,174.60404281373
92.9490900865057,5.29066577887565,174.625130111538
93.6409060487058,6.1025273209605,174.649538925103
94.4302454710705,6.91581951946208,174.677909950853
95.3172766913194,7.73047614251068,174.710126483602
96.3021622175584,8.5465291012903,174.746213715127
97.3850698966999,9.36395508486892,174.786078541322
98.3624887674814,10.0461638654849,174.822286771812
99.6255260278704,10.8660661928358,174.869249233414
100.987046438386,11.6873123325535,174.92007637114
102.447212010971,12.5099504490863,174.97481804219
104.006188805681,13.3339658989732,175.033359507572
105.66414222098,14.1593359365056,175.095960061365
107.421235572081,14.9860802268327,175.162445789467
109.27762932831,15.8141577585032,175.232840360701
111.233488619328,16.6435894721335,175.307206671745
113.288972192095,17.4743366745443,175.385444164082
115.444246121217,18.3065764786082,175.467883089964
117.316653402871,19.0010236627125,175.539501100572
119.655295296106,19.8356739528262,175.629157149877
122.094192463905,20.6716774688768,175.722935959698
124.633506202954,21.5090697247353,175.820730396408
126.826424570638,22.2077771287393,175.90523975957
129.55024570704,23.0475577060517,176.010636482781
132.374933072948,23.8888011366006,176.11986831134
134.806013466208,24.5908005814742,176.214051155997
138.327555968775,25.5750806060017,176.350909845496
140.927399195731,26.2792871153489,176.451820771787
144.140241934336,27.1255466697807,176.577006705977
147.454726116965,27.9731258959424,176.706355831483
150.871017200523,28.8220137599557,176.839766653198
153.795798021602,29.5305290171422,176.954191102895
157.399131421349,30.3818088779399,177.095302070525
160.480012817774,31.0922872888468,177.216062923057
163.63199739554,31.8035639976565,177.339139916982
168.16440636327,32.8011982978895,177.517180278705
171.487405453576,33.5146273243937,177.647594794345
174.881826411351,34.2293018336421,177.78130005701
178.34774253238,34.9448299111516,177.917965442439
182.601357755018,35.8045527775411,178.085470537664
186.224897150649,36.5216930537688,178.228048197559
190.667935431469,37.3835394538546,178.403354240679
194.449530358077,38.1029718075161,178.552741671751
198.303122452926,38.8234752076231,178.704962236719
203.022576416261,39.6888969502363,178.891694728315
207.034859453561,40.4112785724193,179.049566177125
211.945013772114,41.2790412960178,179.244267680103
216.116432792507,42.0036058222753,179.409696748063
222.078186778119,43.0182478152725,179.645676440123
227.301522962051,43.8906416838741,179.853246017937
231.734264894039,44.6180039800037,180.028713400917
237.149648499326,45.4920852921185,180.243454695516
241.742678359733,46.2214654290424,180.425673254503
246.40868167975,46.9518362774105,180.610887766987
252.104371846304,47.8291454489056,180.836971490883
256.93127141986,48.5615143694744,181.028694491683
261.831455686595,49.2948998428219,181.223906285876
267.808476532693,50.1752878140234,181.461082927657
272.870135914302,50.9100696185056,181.66175070454
279.041229531751,51.7936058692668,181.907715952313
284.264850498992,52.5306440199252,182.115700302856
290.630512831034,53.4157020327936,182.368179962925
296.016460051527,54.1544202004381,182.582132729621
302.577182707377,55.042312504298,182.842959685064
308.125913607539,55.7829171566435,183.063565751705
314.882204663707,56.6727820164295,183.332361837224
320.594113808242,57.4159913849448,183.559682473104
326.380320317927,58.1597977904085,183.789595509552
333.421984126559,59.0521206618623,184.069305927219
339.37199214031,59.7970484666193,184.306347294469
345.396577328444,60.5445296294121,184.54622187958
352.724643880501,61.4403586589952,184.837097552462
360.160351731814,62.3379797441179,185.13216222381
366.439135327353,63.0872095128091,185.382158640311
374.072632269352,63.9874146171449,185.68573560891
380.516424564412,64.7387908149792,185.941929194584
388.348198708263,65.6403917007326,186.251650821216
394.957418485777,66.3928578754076,186.514289648333
401.641949563171,67.1470772216487,186.779793180327
409.762930599973,68.0521002941266,187.101580836438
417.992646095925,68.9577514745374,187.426593640371
424.933883472113,69.7148880867718,187.704619154108
433.363308193744,70.6236743978006,188.037079650066
440.47112699016,71.3810861866626,188.318958524242
