Altitude,Pressure,Airspeed,Q,Cd,Thrust,Accel,Mass,G
481.434744991595,94.4075775146484,112.878314942086,0.0649123348494164,495.957568448331,470.718109130859,16.8347966449379,17.6566848754883,-9.79422181381409
499.738390417187,94.1483688354492,115.581830330189,0.0679452730330326,473.125070255023,470.809631347656,16.8785072970317,17.630786895752,-9.79362299010716
518.475369891385,93.8836288452148,118.29229535032,0.0710448945509808,451.825073860446,470.902923583984,16.9221868771889,17.6048908233643,-9.79301008359214
537.646496119676,93.6133728027344,121.00975249323,0.0742107941596116,431.922614610016,470.998046875,16.9659636130839,17.5789928436279,-9.79238306993443
557.253178217332,93.3376388549805,123.734289873758,0.0774426087495542,413.293194709523,471.094940185547,17.0101251630686,17.5530948638916,-9.79174191007106
577.296288522542,93.0564422607422,126.465939016685,0.0807399402060616,395.830926668146,471.193664550781,17.054705531591,17.5271987915039,-9.79108657629891
597.777218070463,92.7698211669922,129.204657756938,0.0841022313296059,379.448108955665,471.294067382813,17.0993761548622,17.5013008117676,-9.7904170332067
618.696944630356,92.4777984619141,131.950483404696,0.0875289362213764,364.061597409801,471.396270751953,17.1440086304598,17.4754028320313,-9.78973324778406
640.056620658841,92.1804046630859,134.703525363285,0.0910196029210831,349.586603473138,471.500183105469,17.1889716435682,17.4495048522949,-9.78903519049475
661.857451866847,91.8776702880859,137.463781888269,0.0945737324949329,335.952672295619,471.605743408203,17.234302073877,17.4236068725586,-9.7883228258027
684.100499091903,91.5696258544922,140.231234023299,0.0981907035820561,323.102375479608,471.713043212891,17.2796776682033,17.3977088928223,-9.78759612095445
706.787101189722,91.2563018798828,143.005963622798,0.101869888233353,310.976232723921,471.821990966797,17.325200342165,17.3718128204346,-9.78685504001074
729.918221018859,90.9377365112305,145.788042379071,0.105610765540274,299.518351196883,471.932556152344,17.3710749426675,17.3459148406982,-9.7860995561326
753.495283693192,90.6139678955078,148.577198575439,0.10941260477929,288.69233113194,472.044769287109,17.4165675404589,17.3200168609619,-9.78532963159136
777.519085933105,90.2850189208984,151.373732046017,0.113274492933236,278.446231882645,472.158538818359,17.4622371408494,17.2941207885742,-9.78454523425638
801.991067759926,89.9509353637695,154.177603765525,0.117196082037233,268.740727980722,472.273986816406,17.5079870026838,17.2682228088379,-9.7837463350232
826.912147321273,89.6117477416992,156.989053641843,0.12117678723654,259.523749133716,472.390899658203,17.5549524206894,17.2423248291016,-9.7829328971997
852.283864791621,89.2675018310547,159.808014938106,0.125215923420552,250.775576507741,472.509399414063,17.6021719798375,17.2164268493652,-9.78210488560156
878.107310822932,88.9182281494141,162.634445922631,0.129312527358032,242.469781134715,472.62939453125,17.6493310498702,17.1905288696289,-9.78126226994442
904.383608056349,88.56396484375,165.46835040537,0.133465893863872,234.579115466393,472.750915527344,17.6963040834617,17.1646308898926,-9.78040501666317
931.113970744074,88.2047653198242,168.309794561154,0.137675179277394,227.070106135628,472.873870849609,17.7436937652762,17.1387348175049,-9.77953309404479
958.299664222403,87.8406600952148,171.158906877434,0.141939725776611,219.921157552524,472.998321533203,17.7912873715828,17.1128368377686,-9.77864646383965
985.941902747378,87.4716873168945,174.015718523066,0.146258749746475,213.105807984761,473.124206542969,17.8394692907211,17.0869388580322,-9.77774509180107
1014.04188348982,87.097900390625,176.880370232072,0.150631547376639,206.603812924817,473.25146484375,17.8882290947995,17.0610427856445,-9.77682894838102
1042.60092940636,86.7193374633789,179.752790081897,0.155057139368149,200.40131829037,473.380126953125,17.9371199397221,17.0351448059082,-9.77589799333628
1071.62012897455,86.3360443115234,182.63300776862,0.159534701179542,194.482335824835,473.510192871094,17.9859625516887,17.0092468261719,-9.77495220055071
1101.10107562703,85.9480590820313,185.521054622026,0.164063146290919,188.82704095877,473.641540527344,18.0351120495665,16.9833488464355,-9.77399152892375
1131.0443701403,85.5554351806641,188.417045207613,0.168641788274354,183.420992952125,473.774230957031,18.0844733676166,16.9574508666992,-9.77301595320623
1161.4519147845,85.1582183837891,191.320888344268,0.173269586281972,178.248414958692,473.908233642578,18.1342424864104,16.9315528869629,-9.77202542887976
1192.32482584426,84.756462097168,194.232626815037,0.177945341655341,173.302851402086,474.043518066406,18.183704378453,16.9056568145752,-9.77101991889791
1223.66406618862,84.3502044677734,197.152033581906,0.182668090916678,168.574664305434,474.180023193359,18.2325054372946,16.8797588348389,-9.76999940655972
1255.47142521024,83.9395065307617,200.079231722821,0.187436364511231,164.045239390447,474.317779541016,18.2814842051462,16.8538608551025,-9.76896383907989
1287.74771454441,83.5244140625,203.013978620208,0.192249198194234,159.712775634282,474.456756591797,18.3295361581957,16.8279647827148,-9.76791319558094
1320.49392268772,83.1049728393555,205.956328468417,0.197104939396159,155.560577699274,474.596893310547,18.3774771016487,16.8020668029785,-9.76684744838792
1353.71147894918,82.6812515258789,208.906084743837,0.202002648343257,151.58471281207,474.738189697266,18.4245650381051,16.7761688232422,-9.76576655722328
1387.40202802373,82.253288269043,211.863310006352,0.206940837702907,147.768940510211,474.880615234375,18.471751569474,16.7502708435059,-9.76467048969068
1421.56594475312,81.8211517333984,214.827798132849,0.211918064904563,144.113783797981,475.024139404297,18.5178700753126,16.7243728637695,-9.76355923040495
1456.20485239534,81.3848876953125,217.799467044653,0.216932960628887,140.606903241761,475.168792724609,18.5634968529183,16.6984748840332,-9.76243273643925
1491.32008882274,80.9445571899414,220.778210027175,0.221983950393351,137.242134357398,475.314453125,18.6084599963769,16.6725788116455,-9.7612909728894
1526.91248911875,80.5002212524414,223.764019795277,0.227069572647386,134.011647784488,475.461181640625,18.6528814900642,16.6466808319092,-9.76013393015185
1562.98305451754,80.0519409179688,226.756766283187,0.232188573090051,130.907189454973,475.608917236328,18.6969921367121,16.6207828521729,-9.75896156321465
1599.53298220318,79.5997695922852,229.756513208345,0.237339383582603,127.921827488054,475.757629394531,18.7409311303482,16.5948867797852,-9.7577738538872
1636.56324359984,79.1437683105469,232.762848395381,0.242520228090182,125.056518611394,475.907318115234,18.78368322392,16.5689888000488,-9.75657077760869
1674.07555576239,78.6840057373047,235.775642683565,0.24772933041158,122.30555214509,476.057922363281,18.8252538941407,16.5430908203125,-9.75535229724228
1712.06962897186,78.2205505371094,238.794728929274,0.252964903117062,119.664101835711,476.209442138672,18.8655602070261,16.5171928405762,-9.75411840866636
1750.54769580113,77.7534484863281,241.820135355407,0.258225175008451,117.123322578956,476.361846923828,18.9052345278089,16.4912948608398,-9.75286906865886
1789.51001185179,77.2827835083008,244.851674425942,0.263508740425154,114.678433067607,476.515106201172,18.9442856149453,16.4653968811035,-9.75160426051475
1828.95815785788,76.8086090087891,247.889417840247,0.26881379925182,112.322092206315,476.669250488281,18.9832523452149,16.4395008087158,-9.75032397028504
1868.89248321729,76.3310012817383,250.933145949591,0.274138800626987,110.054686689888,476.824157714844,19.0213472118157,16.4136028289795,-9.74902816537481
1909.3145643106,75.8500289916992,253.98284070318,0.279481949809778,107.868844827977,476.979827880859,19.0592011497879,16.3877048492432,-9.74771682271678
1950.22446515015,75.3657455444336,257.038085346256,0.284841257820666,105.766919467423,477.136352539063,19.0957336572128,16.3618087768555,-9.74638993552043
1991.62417546997,74.8782348632813,260.099128261593,0.290215028780787,103.740966366813,477.293548583984,19.1317423706785,16.3359107971191,-9.74504746525601
2033.5137505678,74.387565612793,263.165559907875,0.295601244731252,101.790051172226,477.451446533203,19.1667933651866,16.3100128173828,-9.74368941381372
2075.89443890343,73.8938064575195,266.237629192067,0.300998367813252,99.9078626980214,477.610046386719,19.201485811534,16.2841148376465,-9.7423157463877
2118.7670159681,73.3970184326172,269.315031597898,0.306404627783598,98.0906912081437,477.769317626953,19.2359876860583,16.2582168579102,-9.74092645175157
2162.13226997375,72.8972930908203,272.397770696633,0.311818244760725,96.3379000748518,477.929229736328,19.269875524319,16.2323188781738,-9.73952151164695
2205.99099349848,72.3946990966797,275.48574434079,0.31723718686182,94.6473081357775,478.089721679688,19.3030601222929,16.2064228057861,-9.73810090973827
2250.34437938884,71.8892974853516,278.579110215862,0.322659992429744,93.0130647848202,478.250823974609,19.3362336043131,16.1805248260498,-9.73666462748539
2295.19289231102,71.3811721801758,281.677479809588,0.328084889931569,91.4336354265134,478.412475585938,19.369236353922,16.1546268463135,-9.7352126581916
2340.53764840274,70.8703918457031,284.780899233562,0.333509645918004,89.9109820394051,478.574645996094,19.401173464845,16.1287307739258,-9.73374496692336
2386.37895455211,70.3570327758789,287.8894869741,0.338932863484828,88.4381227350975,478.737365722656,19.4330900018597,16.1028327941895,-9.73226155606846
2432.7183148152,69.841178894043,291.003024837039,0.344352707293679,87.0142657386515,478.900543212891,19.4647216799933,16.0769348144531,-9.73076239290141
2479.55551620875,69.3228988647461,294.121629805238,0.349767305392798,85.6366124886734,479.064239501953,19.4962908856703,16.0510368347168,-9.72924749039336
2526.89200317895,68.8022766113281,297.245270366431,0.355175120837625,84.3023231399821,479.228302001953,19.5280335996379,16.0251388549805,-9.72771682187696
2574.7289601994,68.2793807983398,300.373824207743,0.360574436541973,83.0122509824964,479.392822265625,19.5593510447718,15.9992456436157,-9.72617035270923
2623.06629355357,67.7542953491211,303.507785825311,0.365963611548892,81.7586701443959,479.557739257813,19.5917330438414,15.9733486175537,-9.7246080981861
2671.90609953844,67.2270889282227,306.647096563914,0.371341721981911,80.5419516220346,479.723022460938,19.6247145993183,15.9474506378174,-9.72303000717558
2721.24825897382,66.6978530883789,309.791905300451,0.376707245858136,79.3591755765103,479.888641357422,19.6586919680184,15.9215526580811,-9.7214360990863
2771.09358991403,66.1666488647461,312.942200383199,0.382058404051255,78.2108714916064,480.054595947266,19.6932266572471,15.895655632019,-9.71982634974762
2821.44306383177,65.6335678100586,316.097928458037,0.387393666531664,77.0996247363463,480.220855712891,19.7273122589732,15.869758605957,-9.71820073375378
2872.29759258521,65.0986862182617,319.259804105558,0.392711983958259,76.0149363601033,480.387329101563,19.7633569194372,15.8438606262207,-9.71655923189967
2923.65896563709,64.5620803833008,322.427435830722,0.398011808632527,74.9615455876153,480.554138183594,19.7998474889985,15.8179626464844,-9.71490182814878
2975.52752409573,64.0238189697266,325.601418848211,0.403292157386571,73.9341012008013,480.721160888672,19.8379189691351,15.7920656204224,-9.7132284986395
3027.90380462317,63.4839973449707,328.781706298994,0.408551836715677,72.9324366243231,480.888366699219,19.8773628785626,15.766167640686,-9.71153923339285
3080.78957126033,62.9426803588867,331.969077115211,0.413789702238462,71.9532379442163,481.055816650391,19.9188618473667,15.740270614624,-9.70983401186521
3134.18567626004,62.3999481201172,335.163013396958,0.4190046841504,71.00083851983,481.223388671875,19.9609427043287,15.7143726348877,-9.70811279802801
3188.09342339961,61.855884552002,338.364661569474,0.424195933006463,70.0675875056686,481.391143798828,20.005546002044,15.6884746551514,-9.70637557932749
3242.51287240104,61.3105659484863,341.573902279646,0.429362794935175,69.1539044536386,481.558990478516,20.0523346383799,15.6625776290894,-9.70462234363446
3297.44699719572,60.7640609741211,344.791211615716,0.434504138813883,68.259452885231,481.726928710938,20.1012191351436,15.6366806030273,-9.70285303181307
3352.89686309756,60.2164459228516,348.016231883429,0.439618578728409,67.3892903342818,481.89501953125,20.1504947529506,15.610782623291,-9.70106763479616
3408.86204413616,59.6678047180176,351.248906338355,0.444703606702058,66.5467512680362,482.063110351563,20.1989387287045,15.5848846435547,-9.69926612722655
3465.34553969023,59.1182136535645,354.488690841091,0.44975673214417,65.7347735113824,482.231292724609,20.2454088056526,15.5589876174927,-9.69744847103112
3522.34669406875,58.5677490234375,357.73576856053,0.454776103176051,64.949188618097,482.399475097656,20.2909123615121,15.5330896377563,-9.69561468882037
3579.8687109655,58.016487121582,360.989776601959,0.459759183589527,64.1892834792442,482.567657470703,20.3354527450502,15.5071926116943,-9.69376469903149
3637.91168427607,57.4645118713379,364.250707242596,0.464704361650197,63.4536276511897,482.73583984375,20.3792352862956,15.481294631958,-9.69189850132785
3696.47622785682,56.9119033813477,367.518345114622,0.469609091826504,62.7407322933944,482.904022216797,20.4225448638389,15.4553966522217,-9.69001609713828
3755.56446349912,56.3587417602539,370.792448585538,0.474471243539723,62.0550344758831,483.072113037109,20.4637027047486,15.4294996261597,-9.68811743087584
3815.17668940977,55.8050994873047,374.072843881062,0.479288738583851,61.3925224867859,483.240142822266,20.503794633995,15.4036026000977,-9.68620250350244
3875.31303378113,55.2510681152344,377.359417851978,0.484059256497874,60.7518370158734,483.408111572266,20.5430785082551,15.3777046203613,-9.68427132970045
3935.97571218782,54.696720123291,380.652276043806,0.488780776172902,60.1313949995123,483.575897216797,20.5818869199091,15.351806640625,-9.68232383966393
3997.16566200426,54.142147064209,383.950987498736,0.493451780267904,59.5308984959895,483.743591308594,20.6201241424405,15.325909614563,-9.68036004843489
4058.88361632568,53.5874176025391,387.255927278942,0.49806980030528,58.9475771329148,483.911163330078,20.6585988798711,15.3000116348267,-9.67837993814495
4121.1307255883,53.0326232910156,390.566672087084,0.502633432792139,58.3847622044494,484.078521728516,20.6959502268325,15.2741146087646,-9.67638345505346
4183.90741601528,52.4778366088867,393.883224600047,0.507140335386769,57.8402336542438,484.245727539063,20.7328051449156,15.2482166290283,-9.674370645776
4247.2149914765,51.9231491088867,397.205284360226,0.511588578516053,57.3160041650868,484.412719726563,20.7682665106665,15.222318649292,-9.67234146180399
4311.05363975791,51.3686332702637,400.532874676668,0.515975790213805,56.8103727747443,484.579437255859,20.8027822992416,15.19642162323,-9.67029590909589
4375.42523547274,50.8143692016602,403.865000159055,0.520299349998721,56.3272494265945,484.745941162109,20.8347749505207,15.170524597168,-9.66823395994342
4440.32993222529,50.2604484558105,407.202056002143,0.524556571095816,55.8635961361954,484.912170410156,20.8651941911545,15.1446266174316,-9.66615562661166
4505.76852277468,49.7069435119629,410.544017831237,0.528745912971124,55.4135650775907,485.078125,20.8960499895874,15.1187286376953,-9.66406087952287
4571.74152726156,49.1539344787598,413.891075035398,0.532866311039069,54.9764493871127,485.243804931641,20.9274668352556,15.0928316116333,-9.66194972054629
4638.25082017179,48.6015014648438,417.243065974895,0.536915984696093,54.5539909747321,485.409118652344,20.9586658941018,15.066933631897,-9.65982211187154
4705.29564354697,48.0497245788574,420.600620156683,0.54089386832291,54.1423792892944,485.574127197266,20.9909730338655,15.041036605835,-9.65767810318395
4772.87824709935,47.4986877441406,423.963661828599,0.544799123773071,53.7405952019236,485.73876953125,21.0246652884049,15.0151386260986,-9.65551766765243
4840.99856277497,46.9484634399414,427.332889380309,0.548630936766379,53.3451885151168,485.903045654297,21.0609936381263,14.9892406463623,-9.6533407455979
4909.65805643401,46.3991355895996,430.708338951457,0.552388397253589,52.9576945128179,486.06689453125,21.0992765250759,14.9633436203003,-9.65114736486168
4978.85848387901,45.8507690429688,434.090058068471,0.556070069724677,52.5788115202391,486.230407714844,21.1391791440562,14.9374465942383,-9.64893747684311
5048.59875450528,45.3034591674805,437.478751361772,0.559675490361992,52.2105831465388,486.393402099609,21.1797598528146,14.911548614502,-9.64671109519626
5118.88225979125,44.7572708129883,440.874459842249,0.563203516518857,51.8503220336884,486.555999755859,21.2220224070153,14.8856506347656,-9.64446820056718
5189.70882968279,44.2122764587402,444.277617177125,0.566653586050961,51.4958928988521,486.718139648438,21.2667462814143,14.8597536087036,-9.64220876824505
5261.07984450448,43.6685638427734,447.688492770262,0.570024851190638,51.1482671055441,486.879821777344,21.3134710793444,14.8338565826416,-9.63993277761691
5332.99786118581,43.1261901855469,451.106725088657,0.573315726418962,50.8084059995007,487.040985107422,21.361752317178,14.8079586029053,-9.63764019627131
5405.43169477175,42.5854110717773,454.294203793005,0.576161865302739,51.9298857811074,487.201568603516,20.8143589596274,14.7832326889038,-9.63533212400623
5478.40895173443,42.0461883544922,457.727494811809,0.579047653758812,51.6293459401589,487.361633300781,20.8601201150039,14.7573356628418,-9.63300747567302
5551.93193289579,41.5085220336914,461.168501388762,0.582091047668565,49.9176701190601,487.521179199219,21.5013238297099,14.7314376831055,-9.63066625835543
5626.00651779247,40.9724922180176,464.61753315359,0.585048224975677,49.6188018622963,487.680114746094,21.5506077233638,14.7055406570435,-9.62830840777962
5700.63234917331,40.4381637573242,468.073777273806,0.58791744001236,49.3294130578192,487.838531494141,21.6004130584322,14.6796426773071,-9.62593384041271
5775.81300598988,39.9056053161621,471.537447050495,0.590695924590639,49.05490952037,487.996337890625,21.6483738825288,14.6537456512451,-9.62354255043042
5851.54756804148,39.3748893737793,475.008978321666,0.593383222836172,48.793388618809,488.153594970703,21.6951868383502,14.6278476715088,-9.62113455164722
5927.83743295399,38.8460922241211,478.48834170428,0.595978065058057,48.5390239874556,488.310150146484,21.7433089867456,14.6019496917725,-9.61870982072536
6004.68411787134,38.3192749023438,481.975411511385,0.598478902080533,48.294364458954,488.466125488281,21.7915908976169,14.5760526657104,-9.61626832353526
6082.08810004184,37.7945098876953,485.470137373433,0.60088369297501,48.0581682807744,488.621429443359,21.8405482649409,14.5501546859741,-9.6138100604858
6160.05156092753,37.2718696594238,488.972918102039,0.603191460731485,47.8315198152391,488.776092529297,21.8896396625294,14.5242576599121,-9.61133499673817
6238.57603444636,36.7514228820801,492.483621619859,0.605401504741658,47.6138357438666,488.930084228516,21.9390542069713,14.4983596801758,-9.60884310854547
6317.66231393942,36.233226776123,496.001954806004,0.607511090327443,47.4049441849796,489.083343505859,21.9888702546136,14.4724626541138,-9.60633438551594
6397.3116591092,35.717357635498,499.528134944551,0.60951899900118,47.207862515349,489.235931396484,22.0376805672951,14.4465646743774,-9.60380880111635
6477.52537329623,35.2038803100586,503.06262049296,0.611424805582637,47.0159543608997,489.387786865234,22.0884185254597,14.4206676483154,-9.60126633948047
6558.30470922985,34.6928520202637,506.605854235904,0.613227126919386,46.8295381062342,489.538879394531,22.1409305591153,14.3947696685791,-9.59870697993743
6639.65122326324,34.1843414306641,510.157718952573,0.614926189925224,46.6499230677095,489.689300537109,22.1945554521095,14.3688716888428,-9.59613069405512
6721.56617139396,33.6784057617188,513.718812497755,0.61652036247723,46.4726964807757,489.8388671875,22.2513158033285,14.3429746627808,-9.5935374649285
6804.05124434037,33.1751098632813,517.288667305435,0.618008362009338,46.3059734504109,489.987701416016,22.3074638503479,14.3170766830444,-9.5909272610222
6887.10761284037,32.6745147705078,520.867457971214,0.619388493314762,46.1485514819637,490.135711669922,22.363532630407,14.2911796569824,-9.5883000607162
6970.7369366663,32.1766777038574,524.455068249728,0.62065959524898,46.0008284132891,490.282928466797,22.4193121938138,14.2652816772461,-9.58565584167939
7054.9402364163,31.6816635131836,528.051763666462,0.62182018572145,45.8604892790627,490.429382324219,22.4758761223235,14.2393846511841,-9.58299458541497
7139.71937413421,31.189525604248,531.657847208054,0.622869182759502,45.7276068371975,490.574920654297,22.53316821725,14.2134866714478,-9.5803162597059
7225.07579655014,30.700325012207,535.273108655412,0.623805978148732,45.6022131317967,490.719635009766,22.5911515918182,14.1875896453857,-9.57762084189723
7311.0110696007,30.2141227722168,538.897817799914,0.624628939986611,45.4830942458887,490.863494873047,22.650414150356,14.1616916656494,-9.57490830652091
7397.52645043365,29.7309703826904,542.531886102979,0.625336938691825,45.3740448086039,491.006439208984,22.7091478160901,14.1357936859131,-9.57217863005934
7484.62361785711,29.2509269714355,546.175826952048,0.625929133450123,45.2695833618219,491.148559570313,22.7699558127488,14.1098966598511,-9.56943178465093
7572.30378207692,28.7740459442139,549.829338474471,0.626404504787167,45.1740811055249,491.289733886719,22.8307521046313,14.0839986801147,-9.56666775746858
7660.56903535814,28.3003768920898,553.492999701265,0.626762102030972,45.0849328507079,491.430023193359,22.8927863949945,14.0581016540527,-9.56388650262667
7749.4209328529,27.8299751281738,557.166463359865,0.627000002804635,45.0044219091804,491.5693359375,22.9550000634826,14.0322036743164,-9.56108799928971
7838.86083824036,27.362886428833,560.850037305047,0.627118301228653,44.9323733054033,491.707733154297,23.0174508194826,14.0063066482544,-9.55827222481989
7928.89037073718,26.8991661071777,564.544135886804,0.627115227425185,44.8626199530784,491.845184326172,23.0831552012683,13.9804086685181,-9.55543914836171
8019.51136262668,26.4388618469238,568.248784025029,0.626990710134942,44.8024465395808,491.981658935547,23.1485884168364,13.9545116424561,-9.55258874490761
8110.72544578544,25.9820175170898,571.964196260043,0.626743551615805,44.7475231347042,492.117126464844,23.2158723209067,13.9286136627197,-9.54972097790357
8202.53451209248,25.5286903381348,575.690095492176,0.62637225275784,44.7029555603923,492.251647949219,23.282584823068,13.9027156829834,-9.54683582507024
8294.94009137084,25.0789184570313,579.427891603849,0.62587680184588,44.6615327447762,492.385162353516,23.3522134539815,13.8768186569214,-9.54393324510864
8387.94419917359,24.6327533721924,583.176879083023,0.625257567161497,44.6239411421568,492.517639160156,23.4244197834831,13.8509206771851,-9.54101321005992
8481.54879964539,24.1902351379395,586.937575360143,0.624512208002528,44.5940484885594,492.649108886719,23.4974146256648,13.825023651123,-9.53807568619429
8575.75586140715,23.7514095306396,590.71036176689,0.623640932344467,44.572830453554,492.779510498047,23.5707228972988,13.7991256713867,-9.5351206333517
8670.56645386305,23.3163223266602,594.494264983363,0.622642004761404,44.5620270668291,492.908905029297,23.6435744224053,13.7732286453247,-9.53214804283132
8765.98300602718,22.8850021362305,598.290567354427,0.621514203370077,44.5558717336612,493.037231445313,23.7188331924928,13.7473306655884,-9.52915786462862
8862.00817647111,22.4576187133789,602.098537323997,0.619380452132735,44.6223352970938,493.164428710938,23.7941469693577,13.7214336395264,-9.52615004876729
8958.64290271758,22.0352745056152,605.919521796872,0.615889829514313,44.7817622906258,493.290222167969,23.8725174958383,13.69553565979,-9.52312457334031
9055.88966447883,21.6182327270508,609.754578844597,0.612325512805348,44.9396502974465,493.414459228516,23.955289688149,13.6696376800537,-9.52008138520473
9153.75103502651,21.2064990997314,613.603428286747,0.608691450210641,45.0981004427668,493.537261962891,24.0413621312105,13.6437406539917,-9.51702045804974
9252.22918728925,20.800085067749,617.466619432842,0.604988334111312,45.2573664957163,493.658508300781,24.1306317378596,13.6178426742554,-9.51394173948772
9351.3257231653,20.3989887237549,621.34419884194,0.601219003839296,45.4226517658831,493.778228759766,24.220571741894,13.5919456481934,-9.51084520448513
9451.04406846187,20.0032119750977,625.235314519625,0.597384302881564,45.5950423306795,493.896423339844,24.3107229733688,13.566047668457,-9.50773075978996
