Altitude,Pressure,ISP
333.493561725831,96.4166107177734,281.549835205078
338.765588078531,96.3405990600586,281.572937011719
344.09706451511,96.2637786865234,281.596221923828
348.585434808978,96.1991424560547,281.615814208984
354.026127104531,96.1208419799805,281.639526367188
358.605667128228,96.0549774169922,281.659423828125
364.155980745098,95.9751968383789,281.683532714844
368.827041784185,95.9080963134766,281.703765869141
374.487295051455,95.8268356323242,281.728271484375
380.207731682109,95.7447662353516,281.752960205078
385.988423998002,95.6618957519531,281.777862548828
390.851769054076,95.5922164916992,281.798797607422
395.757098880713,95.5219802856445,281.819854736328
401.699020437431,95.4369583129883,281.845306396484
406.696959755383,95.3654937744141,281.86669921875
411.737070098054,95.2934646606445,281.888214111328
417.84090390848,95.206298828125,281.914215087891
422.973993171239,95.1330413818359,281.936065673828
428.149499465479,95.0592346191406,281.958038330078
434.416091908934,94.9699172973633,281.984588623047
440.743947536801,94.8797988891602,282.011352539063
446.064043747843,94.8040924072266,282.033813476563
451.426759722643,94.7278213500977,282.056396484375
457.918365837308,94.6355667114258,282.083679199219
464.471658741124,94.5425033569336,282.111175537109
469.97987159912,94.4643478393555,282.134216308594
476.64641285676,94.3698196411133,282.162078857422
482.249154414632,94.2904357910156,282.185424804688
489.029307877528,94.1944427490234,282.213623046875
494.726883897791,94.1138381958008,282.237274169922
501.620996938786,94.0163803100586,282.265838623047
508.577416117303,93.9181213378906,282.294555664063
515.596259276965,93.8190689086914,282.323486328125
521.493045561481,93.7359161376953,282.347747802734
528.626611455809,93.6354064941406,282.377014160156
534.619104547775,93.5510406494141,282.401550292969
541.867731895181,93.4490737915039,282.43115234375
547.956320778583,93.3634872436523,282.455993652344
555.320356952609,93.2600631713867,282.485931396484
562.747536986717,93.1558532714844,282.516052246094
570.237930124393,93.0508422851563,282.546356201172
576.528237118036,92.9627380371094,282.571746826172
584.134767618147,92.8562850952148,282.602355957031
590.522061724099,92.7669677734375,282.628021240234
598.245152358082,92.659065246582,282.658966064453
604.729669263936,92.5685501098633,282.684906005859
612.569669070654,92.4592132568359,282.716156005859
620.473491840763,92.3490829467773,282.747589111328
628.441348126507,92.2381744384766,282.779205322266
635.130109131685,92.145149230957,282.8056640625
643.215484450222,92.0328063964844,282.837554931641
651.365265791654,91.9196853637695,282.86962890625
658.205912386184,91.8248138427734,282.896484375
667.858109626919,91.6910934448242,282.934265136719
674.806393536739,91.5949325561523,282.961395263672
681.799585846369,91.4982299804688,282.988647460938
690.250785493641,91.381477355957,283.021453857422
697.343074288801,91.2835922241211,283.048950195313
705.913334926357,91.1654205322266,283.082061767578
714.548713644734,91.0464782714844,283.115325927734
721.794547832804,90.9467697143555,283.143157958984
730.54945442325,90.826416015625,283.176696777344
737.895247952314,90.7255325317383,283.204772949219
745.286474852473,90.6241149902344,283.232940673828
754.215848572319,90.5017242431641,283.266876220703
761.707272168016,90.3991394042969,283.295288085938
770.757266146597,90.2753372192383,283.329498291016
779.873131038621,90.1507797241211,283.363861083984
787.520108866505,90.0463943481445,283.392578125
796.756865992327,89.9204483032227,283.427215576172
804.504667684902,89.8149108886719,283.456146240234
815.428893799428,89.6662750244141,283.496856689453
823.287088325713,89.5594787597656,283.526031494141
832.777920940658,89.4306335449219,283.561157226563
840.737701655482,89.3226928710938,283.590545654297
850.350476446329,89.1924743652344,283.625946044922
860.029886142351,89.0615081787109,283.661437988281
871.406926346361,88.9077682495117,283.703033447266
879.589187152917,88.7973403930664,283.732849121094
887.817813431495,88.686393737793,283.762756347656
897.753824607353,88.5525741577148,283.798767089844
907.757063235389,88.4180221557617,283.834899902344
916.144377927645,88.3053283691406,283.865081787109
927.965278115589,88.1467056274414,283.907501220703
938.170642518904,88.0099411010742,283.943969726563
946.726654680097,87.8954162597656,283.974456787109
957.055842769216,87.7573165893555,284.011169433594
967.453003323986,87.6184921264648,284.047973632813
976.168992862338,87.5022430419922,284.078735351563
984.932110195747,87.385498046875,284.109588623047
997.280052996241,87.2212142944336,284.152862548828
1007.937780782,87.0796127319336,284.190093994141
1018.6636854317,86.9372940063477,284.227447509766
1027.65416173113,86.8181457519531,284.258636474609
1038.50546497968,86.6745223999023,284.296173095703
1047.600630361,86.5542831420898,284.327514648438
1058.57760251896,86.4093551635742,284.365234375
1069.62338037661,86.2637100219727,284.403045654297
1078.88084306254,86.1418075561523,284.434631347656
1088.1859774919,86.0194091796875,284.466278076172
1101.29372739105,85.8472366333008,284.510711669922
1110.71405030706,85.7236709594727,284.542510986328
1122.08183588006,85.5747528076172,284.580780029297
1131.60782857903,85.4501266479492,284.612731933594
1143.10258766764,85.299934387207,284.651153564453
1154.66679360589,85.149055480957,284.689666748047
1166.30058487842,84.9974899291992,284.728240966797
1176.04860530072,84.8706512451172,284.760467529297
1187.81025025703,84.7178268432617,284.799224853516
1197.6647547204,84.5899505615234,284.831573486328
1209.55447673367,84.4358749389648,284.870452880859
1221.51415492455,84.2811279296875,284.909423828125
1233.54392777744,84.1257019042969,284.948455810547
1245.64384222729,83.9696044921875,284.987579345703
1257.81418755872,83.8128356933594,285.026794433594
1270.05475937494,83.655403137207,285.066040039063
1280.30915590143,83.5236968994141,285.098815917969
1294.74760444928,83.3385467529297,285.144805908203
1305.11974841182,83.2057418823242,285.177673339844
1315.54101952363,83.0724868774414,285.210632324219
1326.01148702926,82.9387664794922,285.243591308594
1340.75276178075,82.7508087158203,285.289855957031
1351.34141680703,82.6160125732422,285.322937011719
1361.97948827047,82.4807662963867,285.356048583984
1372.66724314424,82.3450698852539,285.389221191406
1383.40421005734,82.2089309692383,285.422424316406
1394.19086704752,82.0723495483398,285.455688476563
1407.20058036211,81.9078598022461,285.495635986328
1420.28145393194,81.7427368164063,285.535614013672
1433.43419814482,81.5769882202148,285.57568359375
1448.86964421824,81.3828125,285.622467041016
1459.95479251433,81.2435989379883,285.655914306641
1471.09013354452,81.1039428710938,285.689422607422
1482.27509541344,80.9638671875,285.722961425781
1495.76335248922,80.7952041625977,285.763214111328
1507.0585927139,80.6541900634766,285.796813964844
1520.67894121213,80.4844055175781,285.837188720703
1534.37200589664,80.3140106201172,285.877563476563
1545.83828920301,80.1715469360352,285.911254882813
1559.66385410831,80.0000457763672,285.951721191406
1573.5623396053,79.8279418945313,285.992248535156
1587.53337485413,79.6552429199219,286.032775878906
1599.23142801144,79.510871887207,286.066589355469
1615.69383962604,79.3080673217773,286.113952636719
1629.88363998616,79.1335983276367,286.154571533203
1644.14626041125,78.9585418701172,286.195251464844
1656.08790641499,78.8122177124023,286.229156494141
1668.0803583581,78.6654968261719,286.263092041016
1682.53837490547,78.488899230957,286.303833007813
1694.64279963903,78.3412933349609,286.337799072266
1709.2358910006,78.1636505126953,286.378570556641
1721.45283247274,78.0151824951172,286.412567138672
1733.7208155673,77.8663177490234,286.446594238281
1748.51018322702,77.6871719360352,286.487426757813
1763.37349013845,77.5074691772461,286.528289794922
1778.310767591,77.3272094726563,286.569152832031
1793.32178323681,77.1464080810547,286.610046386719
1808.40720950672,76.9650497436523,286.650939941406
1821.03499599034,76.8135070800781,286.685028076172
1836.25641187502,76.6311569213867,286.725952148438
1848.99790020299,76.4787902832031,286.760070800781
1861.79097411002,76.326057434082,286.794189453125
1879.78831026901,76.1116027832031,286.841979980469
1892.70578982763,75.9579849243164,286.876098632813
1908.27518613636,75.7731628417969,286.917053222656
1921.30697740382,75.6187515258789,286.951202392578
1939.63874863484,75.4019622802734,286.998992919922
1952.79545154935,75.2466888427734,287.033142089844
1968.65220538224,75.0598907470703,287.074127197266
1984.58405229065,74.8725891113281,287.115112304688
2000.59119333234,74.6847915649414,287.156066894531
2013.98830804636,74.5279006958008,287.190216064453
2030.13380891236,74.3391876220703,287.231170654297
2043.64591445075,74.1815490722656,287.265319824219
2059.92994491919,73.9919357299805,287.306274414063
2076.28977885249,73.8018341064453,287.347229003906
2089.98051947763,73.6430587768555,287.38134765625
2106.47915332625,73.4520797729492,287.422302246094
2120.28647533222,73.2925643920898,287.456390380859
2136.92472001514,73.1007232666016,287.497314453125
2150.84784377669,72.9404907226563,287.531402587891
2164.82414367865,72.7799453735352,287.565490722656
2181.66531059309,72.5868682861328,287.606353759766
2195.75836166134,72.4256134033203,287.640411376953
2209.90435652772,72.264045715332,287.674468994141
2226.94965871773,72.0697555541992,287.715301513672
2241.21250528586,71.9075088500977,287.749328613281
2258.39823591977,71.71240234375,287.790130615234
2275.66098974878,71.5168609619141,287.830932617188
2293.00062828639,71.3208770751953,287.871704101563
2316.23972043779,71.0588989257813,287.926025390625
2333.75887426408,70.8619232177734,287.966735839844
2348.41732955631,70.6974563598633,288.000671386719
2366.07830133045,70.4997024536133,288.041320800781
2383.81676767231,70.3015441894531,288.081970214844
2398.6577875542,70.1360931396484,288.115844726563
2416.53824162739,69.9371795654297,288.156433105469
2431.49757196708,69.7711181640625,288.190246582031
2449.52028408356,69.5714721679688,288.230773925781
2467.62089957355,69.3714370727539,288.271301269531
2485.79938047752,69.1710052490234,288.311798095703
2504.05573347479,68.9701919555664,288.352233886719
2522.39036068646,68.7689895629883,288.392669677734
2540.80296052515,68.5674133300781,288.433044433594
2556.20647392969,68.3991470336914,288.466674804688
2574.76282184711,68.196891784668,288.507019042969
2590.28630552662,68.0280609130859,288.540588378906
2612.11098816467,67.7912750244141,288.587554931641
2627.76535033097,67.6218490600586,288.621063232422
2646.62281237741,67.418212890625,288.661254882813
2668.72259296919,67.1801910400391,288.708099365234
2684.57394864003,67.009895324707,288.741516113281
2703.66756028763,66.8052291870117,288.781585693359
2726.04380373133,66.5660171508789,288.828277587891
2742.09229141404,66.3948822021484,288.861602783203
2758.19612439733,66.223518371582,288.894866943359
2777.59315783822,66.0175857543945,288.934783935547
2797.06998681731,65.8113250732422,288.974639892578
2813.36113151559,65.6392135620117,289.007843017578
2829.70762151864,65.4668807983398,289.040985107422
2852.6854208993,65.2252502441406,289.087341308594
2869.16454974993,65.0524139404297,289.120422363281
2889.01261333947,64.8447265625,289.160095214844
2908.94061096967,64.6367492675781,289.199676513672
2925.60840308364,64.4632186889648,289.232666015625
2945.68279602739,64.2547149658203,289.272186279297
2965.83753181342,64.0459365844727,289.311645507813
2989.45299401949,63.8020057678223,289.357635498047
3006.38790012826,63.6275444030762,289.390441894531
3026.78292280098,63.4179534912109,289.429748535156
3047.25909924007,63.2080917358398,289.469024658203
3067.81615915033,62.9979705810547,289.508239746094
3088.45390146982,62.78759765625,289.547393798828
3109.17225695786,62.5769729614258,289.586517333984
3126.49918885273,62.4012680053711,289.619049072266
3143.88241548056,62.225399017334,289.651580810547
3164.8163998978,62.0141334533691,289.690551757813
3182.32366482436,61.8379020690918,289.722961425781
3203.40647734597,61.6262168884277,289.761840820313
3224.57078320917,61.414306640625,289.800659179688
3245.8165890933,61.2021751403809,289.839416503906
3263.58358052489,61.0252380371094,289.871673583984
3284.97882438661,60.8127174377441,289.910339355469
3302.87039474829,60.6354637145996,289.942504882813
3324.41535358271,60.4225692749023,289.981048583984
3346.04221457045,60.2094764709473,290.019561767578
3364.12705685769,60.0317535400391,290.051574707031
3382.26880375051,59.8538970947266,290.083587646484
3407.7631162405,59.6046829223633,290.128295898438
3426.04190956941,59.4265251159668,290.160217285156
3448.05151678389,59.212574005127,290.198425292969
3466.45603953744,59.0341491699219,290.230255126953
3488.61705283111,58.8198890686035,290.268371582031
3507.14757531625,58.6412086486816,290.300079345703
3525.73554302915,58.4624214172363,290.331756591797
3548.11679391505,58.2477340698242,290.369720458984
3570.58109744813,58.0328941345215,290.407592773438
3593.12818331772,57.8179092407227,290.445434570313
3615.75818333845,57.6027870178223,290.483215332031
3634.68012865691,57.4234161376953,290.5146484375
3657.46275451127,57.2080459594727,290.552307128906
3680.32816271705,56.9925537109375,290.589904785156
3703.27764223528,56.7769317626953,290.62744140625
3726.31011186179,56.5611953735352,290.664916992188
3749.42623731284,56.3453483581543,290.702331542969
3768.75369485281,56.1653900146484,290.733489990234
3788.13900644472,55.9853630065918,290.764556884766
3811.47855066694,55.7692337036133,290.801818847656
3830.99203116936,55.589054107666,290.832824707031
3854.48562203336,55.3727531433105,290.869964599609
3878.06274362584,55.1563720703125,290.907012939453
3901.7239365573,54.9399070739746,290.944030761719
3921.50683226669,54.7594566345215,290.974822998047
3945.32309051708,54.5428504943848,291.01171875
3969.22382223036,54.3261795043945,291.048553466797
3989.20581829746,54.1455688476563,291.079193115234
4013.26161534386,53.928783416748,291.115905761719
4037.40216285596,53.7119445800781,291.152557373047
4061.6276618886,53.4950561523438,291.189147949219
4085.93831349653,53.2781181335449,291.225677490234
4106.2619385405,53.0973129272461,291.256042480469
4130.72839717951,52.8803024291992,291.292449951172
4155.28014689987,52.6632690429688,291.328796386719
4175.80517329113,52.4823837280273,291.359039306641
4200.51354765997,52.2653007507324,291.395263671875
4225.30693612376,52.0482063293457,291.431427001953
4250.18635735242,51.8310966491699,291.467529296875
4270.98499883513,51.6501617431641,291.49755859375
4296.02152278216,51.4330406188965,291.533538818359
4321.14407949802,51.2159194946289,291.569458007813
4346.35307109135,50.9987983703613,291.605285644531
4367.42580575508,50.8178787231445,291.635131835938
4392.79237814061,50.6007843017578,291.670867919922
4418.24524692225,50.3837089538574,291.706512451172
4439.52236304653,50.2028274536133,291.736206054688
4465.13409491011,49.9857940673828,291.771759033203
4490.83246272546,49.768798828125,291.807250976563
4516.61747988989,49.5518379211426,291.842651367188
4538.17139230517,49.3710670471191,291.872131347656
4564.11567468604,49.1541862487793,291.907440185547
4590.14700852812,48.9373588562012,291.942687988281
4616.26471472811,48.720588684082,291.977874755859
4638.09678168746,48.5399894714355,292.007141113281
4664.37517389655,48.3233261108398,292.042205810547
4686.34048984048,48.1428298950195,292.071350097656
4712.77956806356,47.9262924194336,292.106323242188
4739.30603733019,47.7098388671875,292.141204833984
4765.92029974307,47.4934692382813,292.176025390625
4788.16587017314,47.3132247924805,292.204986572266
4810.47241327539,47.1330451965332,292.233917236328
4837.32147433632,46.916919708252,292.2685546875
4864.25812751148,46.7008895874023,292.303131103516
4891.28339145845,46.4849662780762,292.337677001953
4913.87160987605,46.3051109313965,292.366394042969
4941.05877960834,46.0893898010254,292.400787353516
4963.78248543746,45.9097099304199,292.429412841797
4991.13210158341,45.6942100524902,292.463714599609
5018.57032851793,45.4788398742676,292.497955322266
5041.50363441464,45.2994613647461,292.526428222656
5069.10552748991,45.0843276977539,292.560546875
5096.79623241688,44.8693351745605,292.594573974609
5119.94008110929,44.6902847290039,292.622924804688
5147.79445220181,44.4755630493164,292.656860351563
5171.07520912332,44.2967414855957,292.685089111328
5194.41734085605,44.118034362793,292.713287353516
5222.51016988768,43.9037322998047,292.7470703125
5245.98995152768,43.7252731323242,292.775146484375
5274.24766646582,43.5112762451172,292.808807373047
5302.59521194652,43.2974548339844,292.842407226563
5326.2871716799,43.1194076538086,292.870361328125
5354.79972818412,42.9059181213379,292.903869628906
5383.40307136427,42.6926193237305,292.937286376953
5412.0966472138,42.4795074462891,292.970642089844
5440.88099633087,42.2665939331055,293.003936767578
5464.93700528017,42.0893173217773,293.031646728516
5493.88718306785,41.8767776489258,293.064849853516
5522.92827264359,41.6644439697266,293.097961425781
5552.06081462174,41.4523239135742,293.131042480469
5576.40730076493,41.2757263183594,293.158538818359
5605.70662755461,41.0640106201172,293.191497802734
5630.19226040784,40.8877563476563,293.218933105469
5659.65931473847,40.6764602661133,293.251770019531
5684.28449640551,40.500560760498,293.279113769531
5713.91927828523,40.2896995544434,293.311828613281
5738.68468790466,40.1141738891602,293.339080810547
5768.48775137845,39.9037590026855,293.371704101563
5798.38320999255,39.6935958862305,293.404266357422
5823.36674450629,39.5186538696289,293.431365966797
5853.43102533335,39.308967590332,293.463836669922
5878.55492633348,39.1344299316406,293.490814208984
5908.7886950745,38.9252281188965,293.523162841797
5934.05418228498,38.7511024475098,293.550079345703
5964.45811808202,38.5424003601074,293.582336425781
5989.86545510055,38.3686981201172,293.609161376953
6020.43943287467,38.160514831543,293.641265869141
6051.10674851679,37.9526176452637,293.67333984375
6076.73384576885,37.779598236084,293.700042724609
6102.42638403142,37.6067771911621,293.726684570313
6133.34258026793,37.3996696472168,293.758605957031
6159.17755275348,37.2273139953613,293.78515625
6190.26540311694,37.0207710266113,293.816955566406
6216.24362658383,36.8488922119141,293.843414306641
6247.50360062916,36.6429252624512,293.875122070313
6273.62541663263,36.4715270996094,293.901489257813
6305.05797016178,36.2661514282227,293.933074951172
6336.58483756287,36.0611038208008,293.964599609375
6362.92938932043,35.8904838562012,293.990844726563
6394.6295368392,35.6860466003418,294.022277832031
6421.11871358205,35.515941619873,294.048431396484
6452.99270780932,35.3121337890625,294.079742431641
6479.62690718565,35.1425552368164,294.105804443359
6506.32718026312,34.9732246398926,294.131805419922
6538.45480871527,34.7703514099121,294.162963867188
6570.67781748623,34.5678367614746,294.194091796875
6597.60324725916,34.3993530273438,294.219970703125
6630.00130993628,34.1975021362305,294.250946044922
6657.07265594718,34.0295829772949,294.276733398438
6689.64579767687,33.8284225463867,294.307647705078
6722.31446439342,33.6276435852051,294.338470458984
6749.61123047268,33.460620880127,294.364135742188
6782.45462889085,33.2605514526367,294.394836425781
6809.89678626996,33.0941314697266,294.42041015625
6842.91441656218,32.8947944641113,294.451019287109
6876.02658167947,32.695873260498,294.481567382813
6903.69228714879,32.5304145812988,294.506988525391
6936.97734492377,32.3322525024414,294.537445068359
6964.78651161876,32.1674461364746,294.562774658203
6998.24314350518,31.9700736999512,294.593109130859
7026.19465223968,31.80592918396,294.618347167969
7059.82145143498,31.6093692779541,294.648559570313
7093.54020920896,31.4132614135742,294.6787109375
7127.3505547411,31.2176132202148,294.708801269531
7155.59536722174,31.0549297332764,294.733825683594
7189.57193163037,30.8601474761963,294.763793945313
7223.63835474988,30.6658458709717,294.793701171875
7252.09531684779,30.504301071167,294.818572998047
7286.32494755345,30.3109016418457,294.848358154297
7320.64277717646,30.1180057525635,294.878082275391
7349.30782430083,29.9576473236084,294.902801513672
7383.78552629589,29.7656898498535,294.932403564453
7418.34976741427,29.5742588043213,294.9619140625
7447.21891986183,29.4151344299316,294.986480712891
7481.93981091958,29.2246761322021,295.015869140625
7510.93888991582,29.0663757324219,295.040313720703
7539.99639515253,28.9084529876709,295.064697265625
7574.94232128165,28.7194519042969,295.093902587891
7604.1272477468,28.5623779296875,295.118194580078
7639.22535377461,28.3744049072266,295.147277832031
7668.53671742557,28.2181968688965,295.171447753906
7703.78534355969,28.0312690734863,295.200378417969
7733.22151923284,27.8759346008301,295.224426269531
7768.61921009072,27.690071105957,295.253234863281
7798.17914785189,27.5356292724609,295.277191162109
7833.72484676493,27.3508415222168,295.305847167969
7863.40769772336,27.1973037719727,295.329681396484
7899.10039275652,27.0136089324951,295.358215332031
7934.87251303729,26.8305168151855,295.386657714844
7964.74371356214,26.6784000396729,295.410308837891
8000.66133658518,26.4964199066162,295.438629150391
8036.65801404475,26.3150482177734,295.466857910156
8066.71553353278,26.1643772125244,295.490325927734
8102.85676432692,25.9841346740723,295.518432617188
8139.07667200372,25.804515838623,295.546447753906
8169.32030269061,25.6553058624268,295.569732666016
8205.68419185164,25.47682762146,295.597625732422
8242.12685842265,25.298978805542,295.625427246094
8272.5555816429,25.151252746582,295.648529052734
8303.039172497,25.003963470459,295.671569824219
8339.69155851298,24.8277950286865,295.699157714844
8370.29545339057,24.681468963623,295.722106933594
8407.09262507083,24.5064640045166,295.749542236328
8437.81685523922,24.3611164093018,295.772369384766
8474.75871207309,24.18727684021,295.799652099609
8505.60425821424,24.0428981781006,295.822357177734
8542.69168711628,23.8702335357666,295.849517822266
8573.65878828312,23.7268314361572,295.872100830078
8610.89276319533,23.5553417205811,295.899108886719
8648.20673526078,23.3844890594482,295.926055908203
8685.60171642364,23.2142791748047,295.952911376953
8716.82580927038,23.072925567627,295.975219726563
8754.36926655995,22.9038944244385,296.001953125
8785.7176554515,22.7635231018066,296.024169921875
8823.41100963752,22.5956726074219,296.050750732422
8854.88470651675,22.4564037322998,296.072814941406
8886.41604331508,22.3177356719971,296.094818115234
8924.32988000603,22.15212059021,296.12109375
8955.98822261021,22.0147705078125,296.142913818359
8994.05466596293,21.8507385253906,296.169006347656
9025.84116483957,21.7147006988525,296.190673828125
9064.06286210113,21.5522384643555,296.216552734375
9095.97900728427,21.4175052642822,296.238037109375
9134.35615949344,21.25661277771,296.263702392578
9166.40337175073,21.1231861114502,296.285003662109
9204.93882043485,20.9638519287109,296.310485839844
9243.56056596595,20.8053665161133,296.335845947266
9275.81234171928,20.6739387512207,296.356903076172
9314.59488570073,20.5170040130615,296.382049560547
9346.98097889253,20.3868637084961,296.402954101563
9385.92534001858,20.2314682006836,296.427886962891
9418.44683185092,20.1026134490967,296.448608398438
9457.55483971979,19.9487571716309,296.473358154297
9490.21362904902,19.821174621582,296.493927001953
9529.48710649472,19.6688404083252,296.518463134766
9562.28387245827,19.5425319671631,296.538848876953
9595.14430772502,19.4167957305908,296.559173583984
9628.0671925788,19.2916393280029,296.579406738281
9667.65909258858,19.142204284668,296.603576660156
9707.34331208351,18.9935894012451,296.627655029297
9747.12040517759,18.8457984924316,296.651611328125
9786.99089895235,18.6988182067871,296.675445556641
9820.28706725338,18.5769634246826,296.695251464844
9860.32879647077,18.4314785003662,296.718902587891
9893.76904006896,18.310863494873,296.738555908203
9927.27518464485,18.190803527832,296.758087158203
9967.56942870514,18.0474758148193,296.781463623047
10007.9594504153,17.9049491882324,296.804748535156
10041.6907486591,17.7867870330811,296.824035644531
10082.2567462178,17.6457233428955,296.847106933594
10116.135841467,17.5287780761719,296.866271972656
10156.880039775,17.3891696929932,296.88916015625
10190.9085538312,17.2734298706055,296.908142089844
10231.8321861586,17.1352634429932,296.930816650391
10272.8547772376,16.9978771209717,296.953399658203
10307.116165434,16.8839836120605,296.972137451172
10348.3214341275,16.7480220794678,296.994537353516
10389.6265417411,16.6128311157227,297.016815185547
10431.031765349,16.4784126281738,297.039031982422
10472.538387171,16.3447589874268,297.061096191406
10507.204765154,16.233959197998,297.079437255859
10541.9421240722,16.123685836792,297.097686767578
10583.7204994273,15.9920520782471,297.119506835938
10625.6012156742,15.8611698150635,297.141204833984
10660.5816086772,15.7526683807373,297.159240722656
10702.6522584568,15.6231517791748,297.180755615234
10737.7909479892,15.5157842636108,297.198638916016
10780.0530145598,15.3876190185547,297.219970703125
10815.3521005147,15.2813720703125,297.237701416016
10850.7240662909,15.1756458282471,297.255340576172
10893.267907799,15.049446105957,297.276428222656
10928.802030336,14.9448442459106,297.293914794922
10971.5414259594,14.8199939727783,297.314788818359
11014.38817995,14.6958780288696,297.335601806641
11050.1765152256,14.5930032730103,297.352844238281
11093.2220044252,14.4702281951904,297.373474121094
11129.1760171342,14.3684711456299,297.390563964844
11172.421461286,14.2470254898071,297.411010742188
11208.5437294298,14.1463766098022,297.427947998047
11251.991429464,14.0262603759766,297.448181152344
11288.2822165738,13.9267148971558,297.464996337891
11324.6511780465,13.8276653289795,297.481719970703
11368.395691929,13.7094688415527,297.501708984375
11412.2529212208,13.591983795166,297.521575927734
11456.2220482605,13.4752159118652,297.541381835938
11492.9510840812,13.3784465789795,297.557769775391
11537.1296468836,13.262975692749,297.577392578125
11581.4222833891,13.14821434021,297.596893310547
11618.4192886651,13.0531187057495,297.613067626953
